  222.4491   47.5000
  259.4684  447.5000
  568.6297  444.5000
  330.5055  230.5000
  286.4825  303.5000
  604.6485  102.5000
   98.3844   84.5000
  217.4465  167.5000
  132.4021  330.5000
  189.4319  401.5000
