  205.4402   42.5000
  285.4820  433.5000
  567.6292  420.5000
  338.5097  220.5000
  299.4893  293.5000
  221.4486  161.5000
   86.3781   84.5000
  573.6323   93.5000
  146.4094  323.5000
  215.4455  387.5000
